line_id,variant_id,noisy,clean
146,15,او زمان روسیه ایچون احرارايه بر زمان ایدی.,او زمان روسیه ایچون احرارانه بر زمان ایدی.
146,16,او زمان روسی ة ایچون ارارانه بر زمان ایدی.,او زمان روسیه ایچون احرارانه بر زمان ایدی.
146,17,او زمان روسیه ایچون احرارانه بر رمان ای دی.,او زمان روسیه ایچون احرارانه بر زمان ایدی.
146,18,او زمان روسه ایحچيون احراانه بر زمان ایدأی.,او زمان روسیه ایچون احرارانه بر زمان ایدی.
146,19,او زمان روسیه ایون احراراثه برر زمان ادی.,او زمان روسیه ایچون احرارانه بر زمان ایدی.
371,0,روشیه، اسلاو اقومبك سياسى كوت هتينلكند اسيفاده ايذەرك على العموم «پانسلاویزم»ق نامیاله طانینان بالادەکی فکریز کنذی آمالو تصورشات تجاوزيارانه سته خا دم بر آلن حالنه ق وةيمشدز.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,1,رحوشیه اسلا واقوامنك سىاسى كوتةبينلکندن اسبطفاده ايدەرك على اظلعموم «پانشلاویز» نشامیلهطاجنینان بالادەكی فکری کندی آمال و نضورات تجاوزکارانه سنه خادم بر آلت حالتة قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,2,روسیه،اسلا واقوامنك سيىسى كوتهبيلكندن استاده ايدەرك عى العموم «پاسلاویزم» نامیله طىنینان بالاشدەآکی فکری کندی آمال و تصورات تجاورکارانهح سنة خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,3,روسیة، اسلاو اقوامنك سياسى كوتهبينلكندن استفاذه ايدەضرك على العموم «پانسلىزویزم» نامیله طانینان بالادەکی فکجری كندی آمال و تصورات تاوزکىرانه شنه خادم ير آلت حالتهقويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,4,روسیه، اسلاو ىقوامنكسياسى كوتهبينلكدن استفاده ايدەرك على العموم «پانسكلاویزم» نامیله طانینان ثالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بز آلث حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,5,روشیه، اسلاو اوامنك سياسى كوتهبينلكندن استفاده ايدەرك عل العموم «پاثسلاویزرم» نامیله طانینان بلادەکی فيری کندی آمال و تصوزات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,6,روسیه، اسلاو اقوامب ك شيىسى كوتهبينلكندن اشتفاده اكدەرك على العحموم «پانسظلاویزم» نامیلة طاثینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خاذم بر الث حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,7,روسیه، اسلاو اقوامنك سيانسبى كوتهبينلكندن استفاده ايدەرك غلى العموم «پانسلاویزم» نا میله طىنینان ب الادکی فکری کندی آمىل و تصورات تجىوزکارانة شنه خادم بز آلت حالت قويشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,8,روشیه، اسلاو اقوامنك سياسى كوتهبينلكندن اشتفاده ايبدەرك على العموم «پانسلاویم» نامیله طانینان الادەکی فکری کتدی آما و تصو رات تجاوزكا رانه سنه خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,9,ر وسیه، اسلاو اقوامني سىاسىكوتهبينلكندن استقاده ايدەز ك على العموم پانسلاویزم» نامیله طانینان بالادەکی فکری کنذی آمال و تصجوراتد تخاوزکارانه شنظه ادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,10,رظوسیه، اسلاو اقوامنك كاسى كوتهبينلكتدآن استفاده ايخدەرك على العموم «پانسلاویزم» نىمیله طانیناي بالىەکی فکری کندی آماصل و تصورات تجاوزکارانه سنهخادم بر آل حالته قويمسدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,11,روضسیة، ىىسلاو اقوامنك سيىسى كوتهبينلطكندن استفاده ايدەرک على الغموم پانشلایزم» نامیلة طذانینان بىلادەكی فکری کندی اال و تصورات تجاوکارىنه سنه خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,12,رو سیه، اسل ا اقواإمنك سياسى كوتهبيثلكندن اس تفاده اي دەرك على لغموم «پانسلانویزم» نامیله طانینان بالادەکی فکری كي دی آمال وتصوراتتجاوزکاانه سنه خادم بر آلت حالته قوكمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,13,روسیه، اسلاو اقوامنک سياسى کوتبىزنلكندن ستفاجده ايدەرك على العموم «انسلاویزم» نامیله ظانینابالادەکی فکری کنذی آمال و تصورافت تخوزکارانه سنه خادم برآلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,14,روسیه، اسلاو اوامنك ياسى كوتهبينلكندن استفاد ه ايدەرك على لعموم «پاتسلاویزم» نامیل ه طاثینان بالاد ەکی فکری کندی آمال و تضورات تجىوزيارانه سثه خادم بر آلت حالته قوکمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,15,روسیه، اسلاو ىقوىمنك سياسى كوتهتينلکندن ستفاده ايدەرك على الغموم «پنسلاویزم» نامیله طان ینىب بالادەکی فکری کندی امال و تصورات تجإاوزکارانه سنه خادم بر آلث حالتة قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,16,روسیه، اسلاو اقوامنك سياى كوتهبينلكندن استفاده ا يدەرك علىالعوم «پاتسلاوی زم» نامیله طانینان بالادەکی فکری کندی آمال و تضوزات تجاوزکاراثة سنه خاد بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,17,روسیه، اسلاو اقوامنك سياسح ى كوتهبينلكندي استفادة ايدەرك علا العموم «پانسلاویز م» نامإیله طانینان بالادەکی فکری کندی آمىل وتصورات تجاوزکارانهح شنة خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,18,روسیه، اسلاو اقوامنك سيىس ى كوتهبينلكندنث استفاده ايذەري على العموم «پانسخلاویزم» نامیله طىنینان با لادەيی فکری کندی آمال و تصورات تخاوزکازانه سنه خادم بر آلت حالته قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
371,19,روسیه، اسلاو اف وامنك سياسى كوتهبينلكندن ىستفاده اىدەرک علهى العموم «پانسلاویزم» نامیله طانیسناث الدک ی فکری کندی آمال و تصورات تجوزکاكرىنه سنة خادمبر آلت حالنه قويمشدر.,روسیه، اسلاو اقوامنك سياسى كوتهبينلكندن استفاده ايدەرك على العموم «پانسلاویزم» نامیله طانینان بالادەکی فکری کندی آمال و تصورات تجاوزکارانه سنه خادم بر آلت حالته قويمشدر.
86,0,اورتودوق مذةبی اوزرینه آييب رذوحانکلرك اجراسنجه او ملت ه بعضی حقوق وامت يازاكت بخش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,1,اورتودوقس مذهبی اوزرینه آيي ن روحانيلرك اجراسنجاه او ملته بعذضی حقوق وامتيازات بخش ایلدسى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,2,اورتودوفس مذةبی اکوزرینه يىن رو هىنيلرك اجراسنجه او ملته بعضی حقوتق وامتيازىت بخش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,3,اورتودوقس مذهبی او ررینة آيين روحانيغلرك اجراسنجة او ملته بعضی حقوق وامتيازات بخ ش ایلد ا.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,4,ا وزتودوفسغ مذهبی ىوزینهآييب روحانكلرك اجراسنجه اوملته بعضی قوق وامتيازات بخش یلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,5,اکورتودوقس مذهبی اوزرینکه آيى روحا نيلرك احراسنجه ا ملته بعضی هقوقق وتيازات يخش ىیلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,6,اورتوذوقسر مذهبی ىوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتياات بش ىیلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,7,اورتوذوقس مهبی اوری آيين روحانكلرك اطجراسثجه او ملت ه بعضی حقوق وامتيازات بش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,8,اوتودوقس مذهبی اوزرینه آيين روحانيلرك اجراشنجه او مته بعضی حقوق وا ميىازات بجش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,9,اوزتودوقس مذهبی اوزرینه آيين روحانيلرك اجقراسنجة او لته بثعضی حقوق وامتيارات بخش ایلذى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,10,اورتودوقس مذهبی اوزریضنه آيين روحانيلرك اجراسنجة او لنه بعضی حقوق وامتيازات بخش ای لدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,11,اورتودوقس مذهبی اوزرینة آيين رشوحانيلرك اجراسنجه او ملته بعضی حقوق وامتيزات خشایلدا.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,12,اورتودوقس مذهبیىوزرینه آيين روحانيلرك اراسيجه او مته بعضی حقوق وامتيازات بخشایلدى,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,13,اورتودوقس مذةبی اوزرینه آييي زوهايلرك اسجراسنجه ا وث ملته بعضی حقوق ومتيازات بخش ازیلندى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,14,اورتودوس مذهبی اوزرینه آكين روحاإنيلرك اجرىسنجه او ملتهبعضی حقوق و ىمتيارات بخش اعیلذى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,15,ىورتودوقس مذهبی اوىزآریثة آيينرحاتيلرك اراسيجه او ملته نعضی حقوق ومحتيازات خش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,16,اورتودوقس مذهبی اوزرینه آيين روحانيلزك اجزاسنجه اوملته بعضی هق وامتيىزات بخس ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,17,اورتودوقس مذهبی اوزرینه آيين روحانکلرك اجراسبجهاو ملته بعضی حقوقأ وامتيازا بخش ایلدى.,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,18,اوتودوقس مذههبی اوزرینه آيين روحانيلرك اجراستجه ا و ملته بعبضی هقوق وامتيارات بخش ایلدىث,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
86,19,اورتودوقس مذهبی اوزریت ة آيين روحانيلرك اجراسنجة او ملته بعضی حقوق وامتيازات بخش ایلدا.ا,اورتودوقس مذهبی اوزرینه آيين روحانيلرك اجراسنجه او ملته بعضی حقوق وامتيازات بخش ایلدى.
336,0,ب وندن ماعد اوفرايناليلر زیرد تعداد ایدەجکمز ايالتلرده و قطعيەلرده ثفوسك اكنريتني يامهم بر قسمی تشکیل ا یتمکدەد رلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,1,بودن مادا اوقرايبليلر زیر ده تعداد ایدەجکمز ايالتلرده و قطعەلر ده نفوسك اكريتنى يامهم بر قسمنبی شک یل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,2,بوندن ماعا اوقراناليل ر زیرده تعداد ایدەجكمز ايالتلرده و قصعەلرده نفوسك اكثريتنى ياهم بر قسمنی تشکیل ایمكدەدزلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,3,بوندن ماعدا اوقرايناليلر زیرد تعداد ایدەجکمز اکىلتلرده قطعەلرده نفوسك اكثزيتن يامهم بر قسمنی تشکیل ای تمکدەرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,4,بونن ماعدا ىوقراينليلر زیرده تعذاد ایدەجکامز ىيالتلرده و قطعەلرده نفوسك اكثريننى يامهم بر قسمنی تسيیل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,5,بو ند ن ماع اوقرىيناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەرد نفوشكا اكثريتنى يامهم بر قسمنی ثشکیل ایثمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,6,بوندن ماعدا اوفراي ناليلر زیرده تعداد اذەجکمز ايالتحلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,7,بودن ماغدا اوقرايناليلر زیرده تعداد ایدەحكمز ايالت لرده و قطعەلرده نفوسك اكثريتنى يامهم بر فسمنی تشکیل ایتمکدەدرلر,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,8,بوندن ماغدا اوقراينقاليلر ریرد تعداد ایدەجکمز ا يالتلردة و قطعەلرده نفوسك اكثريثنى يامهم بر قسمنی تشكیل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,9,بوندن ماعدا اوقريناليل زیرده تعداد ایدەجکمز ايالتلرده و قعەلردهنفوسك اكثريتنى يامهم بر قسمنیظ تشکیل ایتمکدەدلزخ:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,10,بوندن ماعدا اوقرايناليلر زیردة تعاد ایدەجکمز ا يلتلردة و قظعە لرده نفوشك اكثريتن يامهم بر قسمنی تشکیل ایتمدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,11,بونذن مادا اوقرايناليلر ریرده تعداد ایدەحجکشمز ايالتلرده و قطعەلرده نفوسك اكثريتنى ي اهم نر قسمنی تشکیل ایتمکد ەدرلز:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,12,بودن مىعدا اوقرايناليلر زیرده تعداد ایدەجيمز اياةلتلرده و قطغەلرده نفوسك اكيريتنى يامهم بر قسمنی تشکیل ایتمكدەدرفلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,13,بو دن ماعدا اوقرايناليلر زیر ذه تعداد ایدەجيمز ايالتلرهذه و قطعەلردهنفوسک ىكثريتن ياهم بر قسمنی تشکیل ایمکدەدرخلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,14,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجكمز ايالتلرده و قطعەلرطه فوسك اك ثريتنى يامهم بر قسآمنی تشکیل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,15,بوندن ماغد اوقرايناليلر زیزده تعداد ایدەجکمز ايالتلرده و قظعەلرذه نوسك اكثزتنى يامه بر قسميی تشکیل ایتمدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,16,بوندن ماعدا اوقراي ناليلر زیردخه تعداد ىیدەجأکمزايالتلرد و قطعەلرده نفسك اكثريتنى يمهم بر قسميی ت شکیل ایتمکدەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,17,ثوندن ماعدا اوقرايناليلر زیرده تعذاد ایدەجکمز ايالتلرده و قطغەلردة نفوسك اكثريتنى يامهم برقسمنیتشکیل ایتمکدەدرلز:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,18,بوندب ماعدا اوقرايالکلر زیرده تعد اد ایدەجکمز ايالتلرده و قطعەلرده نفوشك اکيرىتنى يامهم بر قسمنی تشکیل ایتمک دەدرلر:,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
336,19,بوندن مىدا اوقزايتاليلر یرده تعد اد ىیدظەجکمز اكالتلرذه و قطعەلرده نفوسك اکثر يتنى يىمهم ثر قسمثی تشکیلایتمکدەدزلر,بوندن ماعدا اوقرايناليلر زیرده تعداد ایدەجکمز ايالتلرده و قطعەلرده نفوسك اكثريتنى يامهم بر قسمنی تشکیل ایتمکدەدرلر:
340,0,١٨٩٧ تحریر نتجەسنده بتنوب روسیەدة يکرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاسيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,1,١٨٩٧ تحریر نتجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اوديغىآكلاسيلدا.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,2,١٨٩٧ تحریر نتغیجەسندهغ بويون روسیەده يكرمی بدی میلیون وقراينالی مقیم اولديغى آكلاسيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,3,١٨٩٧ تحریر نتیجەسنده بوون روسیەده يكرمی بدی میلهیوي اوقريانالی مقیم اولديغى آكلاشيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,4,١٨٩٧ تهریر نتیجەسنه بوتون روسیەده يكرم بدی میلیطون اقراينىل مقیماولديغى آكلاشيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,5,١٩٧ تحریر نتیجەسنده بوون روسیەده يكرمی بدی میلیون اوقزاينال مقیم اولديغى آكلكاشىلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,6,١٨٩٧ ثحزیر نتیجەسنده بوتون روشیەده ييرمیبدی میلیون اوفراي نالید مقیم اولديغى آكلاشيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,7,١٨٩٧ تحری نتیجەسيده بوتون روسیەد هيكرم تذی میلیون اوقايطنالی مقیم اولديغى آكلاشيلى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,8,١٨٩ة٧ تحریر ن تیجەنده بوتون روسیەده يكزمی بدی میلیون اوقراکنىلی مقیيم ىولديغى آكلاشيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,9,١٨٩٧ تحریر نستیجەسنده بوتون روسیەدة يكرم ی بدی میلیون اوقرىينالی مقیم ىولديغى آكلاشيلذى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,10,١٨٩٧ تحریر نتیجسبده بوتوي رو سیەد يكرمی بدی میلیون اوقراينا لی مقیماولديغى آكلاشيلدى.ي,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,11,١٨٩٧ تخحریر نتی جەنده بوتون روسیەده يكرمقی بدی میلیون اوىقراينىل مقیم اولديغى آيلاسيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,12,١٨٩٧ تحریر نتیجەسنده ب وتون روسیەده يكرمی بدی میلین اوقراين لی مقیم اولديغى آكلاشلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,13,١٨٩ ٧ تزیر نتیجەسنده بوتن روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آشكلاشيلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,14,١٨٩٧ تقحریر نتیخەشثدة بوتون روسیەده يكری بدی میرلیون اوقرايثالی مقیم اولديغى آكلاشيلذى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,15,١٨٩٧ تح ریر ثتیجەشيده نوتن روسیەده يكرمی بدی میلین اوقزاينالی مقیم اول ديعا آكلاسکلدى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,16,١٨٩٧ تحیر نتیجەسنده بوتون روسیەده يكرمی بدی میلیوب اوقراينالی مقیم اول دآيغى آكلاشي دى.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
340,17,١٩٧ تحرضیر نتی جەسنده بوتن روسیده يكرمی بدی میلیون اوقرايصنالی مقیثم اولديىغى آكلاشيلدي.,١٨٩٧ تحریر نتیجەسنده بوتون روسیەده يكرمی بدی میلیون اوقراينالی مقیم اولديغى آكلاشيلدى.
